genes	avg_log2FC	p_val	adj.P.Val	pct.1	pct.2	tested_cluster	control_cluster	min.pct
GRAP2	2,95626298036494	3,48293665795735e-45	1,0448809973872e-41	1	0,205	12	All	0,75
VCL	3,54456107352212	2,21070701888975e-44	6,63212105666926e-41	0,976	0,182	12	All	0,75
H2AC6	4,09937496915863	4,32035871702713e-44	1,29610761510814e-40	0,976	0,19	12	All	0,75
TSPAN33	2,16334712681408	1,25180765282604e-43	3,75542295847812e-40	0,805	0,081	12	All	0,75
RUFY1	2,99842759144675	2,57177557174528e-43	7,71532671523584e-40	0,976	0,186	12	All	0,75
FHL1	1,82520749659987	1,5876490383686e-41	4,7629471151058e-38	0,78	0,078	12	All	0,75
RNF11	3,12553894788973	4,13108333123489e-41	1,23932499937047e-37	0,951	0,179	12	All	0,75
MPP1	2,96823956574171	4,20378516658499e-41	1,2611355499755e-37	0,927	0,164	12	All	0,75
SMIM3	1,65838829624	4,9472119826815e-41	1,48416359480445e-37	0,78	0,071	12	All	0,75
SNN	2,32444556001596	2,57232471090174e-39	7,71697413270522e-36	0,902	0,14	12	All	0,75
H3C10	2,5625621101037	8,44489063277311e-39	2,53346718983193e-35	0,756	0,067	12	All	0,75
ODC1	3,42716091653362	2,447537036502e-38	7,342611109506e-35	0,951	0,22	12	All	0,75
LIMS1	3,84249267756142	1,61344875550427e-37	4,84034626651281e-34	0,976	0,262	12	All	0,75
PARVB	2,68559731435269	4,42467370310945e-37	1,32740211093283e-33	0,854	0,133	12	All	0,75
CTSA	3,037715513724	5,23866351668197e-37	1,57159905500459e-33	1	0,305	12	All	0,75
CDKN2D	2,80275566257376	2,4842866951272e-36	7,45286008538161e-33	1	0,329	12	All	0,75
RAB32	1,96204574955367	1,38431535306699e-35	4,15294605920096e-32	0,854	0,185	12	All	0,75
TPM4	3,29114382784463	1,79372551514866e-35	5,38117654544597e-32	1	0,345	12	All	0,75
PLA2G12A	1,85954445573661	1,5123265643784e-34	4,53697969313519e-31	0,78	0,092	12	All	0,75
PTPN18	2,89090967734132	1,76762962011662e-34	5,30288886034986e-31	0,976	0,314	12	All	0,75
PRUNE1	1,40276488462807	1,80125599846469e-34	5,40376799539406e-31	0,756	0,084	12	All	0,75
STOM	1,97448437484652	2,16764728494135e-34	6,50294185482405e-31	0,829	0,128	12	All	0,75
NCOA4	3,73975771342123	1,09461110380875e-33	3,28383331142626e-30	1	0,405	12	All	0,75
SLC40A1	2,5908047499183	1,76375697943819e-33	5,29127093831458e-30	0,829	0,146	12	All	0,75
TUBA4A	3,62186819983242	3,6799337464071e-33	1,10398012392213e-29	1	0,435	12	All	0,75
MAX	2,79250995239663	1,6615794867421e-32	4,98473846022629e-29	1	0,435	12	All	0,75
MFSD1	2,4556103115113	6,37552609412866e-32	1,9126578282386e-28	0,927	0,25	12	All	0,75
GSN	2,08924998457519	8,026653875605e-32	2,4079961626815e-28	0,805	0,157	12	All	0,75
PADI4	1,50780978614838	1,50446720337116e-30	4,51340161011347e-27	0,854	0,144	12	All	0,75
ILK	2,63649187773109	4,39945629313484e-30	1,31983688794045e-26	0,927	0,265	12	All	0,75
GPX1	3,82747734826664	1,35650549843636e-29	4,06951649530908e-26	1	0,432	12	All	0,75
KIF2A	2,87996428405107	2,25349113622702e-29	6,76047340868106e-26	0,976	0,384	12	All	0,75
TLN1	3,39309724529629	2,88867556407903e-29	8,66602669223709e-26	1	0,555	12	All	0,75
TGFB1	3,2779393518669	3,86827819234666e-29	1,160483457704e-25	1	0,544	12	All	0,75
RGS10	2,86232380766769	4,91968911146559e-29	1,47590673343968e-25	1	0,552	12	All	0,75
CCDC92	1,8844976571436	7,49109059254849e-29	2,24732717776455e-25	0,78	0,134	12	All	0,75
OAZ1	2,78781486316562	1,2043796751186e-28	3,6131390253558e-25	1	0,545	12	All	0,75
TAGLN2	3,44860510078622	1,54969067449634e-28	4,64907202348903e-25	1	0,494	12	All	0,75
GNAS	18,8863049935501	3,5559825812721e-28	1,06679477438163e-24	1	0,445	12	All	0,75
OST4	19,0960491573631	4,66633642766921e-28	1,39990092830076e-24	1	0,438	12	All	0,75
ACTN1	2,21051466715495	4,78522586163063e-28	1,43556775848919e-24	0,927	0,344	12	All	0,75
MYL12A	2,25213370657645	1,25636558585652e-27	3,76909675756957e-24	1	0,583	12	All	0,75
PTPRJ	1,70062231298508	1,42766549807459e-27	4,28299649422378e-24	0,805	0,153	12	All	0,75
TUBA1C	2,34246838910686	1,97579498327129e-27	5,92738494981386e-24	0,902	0,284	12	All	0,75
YWHAH	2,52955852324783	4,1319124656586e-27	1,23957373969758e-23	0,902	0,32	12	All	0,75
DAPP1	1,76498845350052	5,1163849922198e-27	1,53491549766594e-23	0,805	0,211	12	All	0,75
HLA-E	11,7878583413239	9,22644809467154e-27	2,76793442840146e-23	1	0,447	12	All	0,75
NT5C3A	2,5486383261434	1,19880694844332e-26	3,59642084532995e-23	0,829	0,167	12	All	0,75
TPST2	1,97207904063081	1,23204845321297e-26	3,6961453596389e-23	0,854	0,23	12	All	0,75
FERMT3	2,58683838826825	2,5959106544495e-26	7,78773196334849e-23	0,951	0,474	12	All	0,75
CALM3	19,4979299420548	2,84831452125386e-26	8,54494356376158e-23	0,976	0,398	12	All	0,75
RSU1	18,1765250050904	3,14959821142324e-26	9,44879463426971e-23	0,951	0,233	12	All	0,75
RAP1B	2,89496985690169	3,72879606259508e-26	1,11863881877852e-22	0,951	0,406	12	All	0,75
MTPN	11,8837197063441	1,21386784730233e-25	3,641603541907e-22	0,976	0,397	12	All	0,75
GLUL	1,60952366703551	3,29323668137039e-25	9,87971004411117e-22	0,829	0,237	12	All	0,75
TMSB4X	16,4538022549617	3,41354111019144e-25	1,02406233305743e-21	0,951	0,431	12	All	0,75
MYL6	2,4864889109487	3,72330846860674e-25	1,11699254058202e-21	0,976	0,479	12	All	0,75
PKM	10,2227688722327	4,45591205887241e-25	1,33677361766172e-21	0,976	0,4	12	All	0,75
SAT1	2,12900660781922	7,41740558356823e-25	2,22522167507047e-21	1	0,387	12	All	0,75
CD151	14,7012669595869	8,49735845180126e-25	2,54920753554038e-21	0,878	0,177	12	All	0,75
SH3BGRL3	2,23551249812835	1,28064222134003e-24	3,8419266640201e-21	0,976	0,488	12	All	0,75
APP	1,65733549655863	1,39324038894981e-24	4,17972116684943e-21	0,805	0,231	12	All	0,75
ACTB	1,96133834313861	1,8318294867801e-24	5,49548846034031e-21	0,976	0,534	12	All	0,75
BCL2L1	16,3733171003076	2,97625072513679e-24	8,92875217541036e-21	0,756	0,076	12	All	0,75
STX11	1,45302987263463	4,44053293557602e-24	1,33215988067281e-20	0,78	0,158	12	All	0,75
FTH1	1,92198672065911	5,83455958816555e-24	1,75036787644967e-20	1	0,422	12	All	0,75
TIMP1	2,12516208770439	6,55216303841075e-24	1,96564891152323e-20	0,951	0,437	12	All	0,75
CD99	1,77136734484898	8,35579710707614e-24	2,50673913212284e-20	0,976	0,436	12	All	0,75
FLNA	2,30978277557136	4,92688577147934e-23	1,4780657314438e-19	0,951	0,416	12	All	0,75
SRGN	2,03561552684416	6,39875850995732e-22	1,9196275529872e-18	0,976	0,454	12	All	0,75
LAMTOR1	8,30615176768725	1,16178306516134e-21	3,48534919548402e-18	0,927	0,393	12	All	0,75
NCK2	1,79008968421694	5,11358224453028e-21	1,53407467335908e-17	0,854	0,347	12	All	0,75
GSTO1	2,2094360824752	1,35128852710342e-20	4,05386558131027e-17	0,902	0,389	12	All	0,75
ITGB1	1,68921935006721	2,20201431221341e-20	6,60604293664023e-17	0,829	0,327	12	All	0,75
ZYX	1,88776941187882	4,03448693671327e-20	1,21034608101398e-16	0,902	0,391	12	All	0,75
CYB5R3	16,8158719146695	4,1339127562991e-20	1,24017382688973e-16	0,854	0,291	12	All	0,75
NORAD	1,9305448254354	3,91521689713785e-19	1,17456506914135e-15	0,805	0,264	12	All	0,75
MYH9	10,7460661127086	7,92776839758166e-19	2,3783305192745e-15	0,927	0,41	12	All	0,75
DYNLL1	4,20992842738358	2,26159239658443e-17	6,78477718975329e-14	0,878	0,386	12	All	0,75
PLEK	1,66940522605227	3,92376264299052e-17	1,17712879289715e-13	0,829	0,322	12	All	0,75
PLEKHO1	1,93439188097716	5,46965084612686e-17	1,64089525383806e-13	0,756	0,362	12	All	0,75
HACD4	2,48293740266739	7,26060617851573e-16	2,17818185355472e-12	0,805	0,325	12	All	0,75
YBX3	1,18451432290305	2,80064221827818e-14	8,40192665483453e-11	0,78	0,255	12	All	0,75
TALDO1	1,21856544225289	6,34171526553553e-14	1,90251457966066e-10	0,927	0,568	12	All	0,75
PRKCB	1,18477671156499	1,30304963386232e-12	3,90914890158697e-09	0,829	0,43	12	All	0,75
RAC1	1,15618799471265	1,21664693382515e-11	3,64994080147545e-08	0,805	0,392	12	All	0,75
AP2S1	1,07347561545782	1,59046332392172e-11	4,77138997176515e-08	0,829	0,49	12	All	0,75
ACTG1	0,805809426565247	8,01219323941954e-11	2,40365797182586e-07	0,927	0,558	12	All	0,75
GAPDH	0,924917776480205	1,27766576221028e-10	3,83299728663083e-07	0,927	0,533	12	All	0,75
MT-ND2	1,29438188808572	8,77646076319689e-09	2,63293822895907e-05	0,78	0,43	12	All	0,75
MT-RNR1	0,546540900431447	1,80824699167353e-07	0,000542474097502058	0,878	0,464	12	All	0,75
TUBA1B	2,55564047186745	3,00873535347475e-07	0,000902620606042425	0,756	0,538	12	All	0,75
FCER1G	0,50804457708324	1,62883292575737e-06	0,0048864987772721	0,756	0,359	12	All	0,75
MT-RNR2	0,837945491878881	3,7641746858883e-06	0,0112925240576649	0,78	0,509	12	All	0,75
